cloc,cori,deRT,deori,dereport,id,imiloc,imiori,ordercondition,pmiloc,pmiori,report,rt1,sub,testc,trial,trialconflict,target,nontarget,error,abserror,deerror,deabserror,badtrial,debadtrial
0.0,43.0,50519.0,138.0,133.0,162,2.0,40.0,0.0,3.0,33.0,49.0,6986.0,220.0,1.0,33.0,1.0,43.0,33.0,6.0,6.0,-5.0,5.0,,
2.0,100.0,4577.0,131.0,145.0,162,0.0,29.0,0.0,1.0,108.0,62.0,4642.0,220.0,1.0,34.0,1.0,100.0,108.0,-38.0,38.0,14.0,14.0,,
4.0,179.0,2498.0,24.0,19.0,162,5.0,116.0,0.0,1.0,170.0,10.0,5359.0,220.0,1.0,35.0,1.0,179.0,170.0,11.0,11.0,-5.0,5.0,,
4.0,91.0,4363.0,52.0,39.0,162,0.0,14.0,0.0,1.0,32.0,28.0,5791.0,220.0,0.0,36.0,1.0,32.0,91.0,-4.0,4.0,-13.0,13.0,,
2.0,21.0,2971.0,10.0,16.0,162,0.0,80.0,0.0,4.0,47.0,33.0,4792.0,220.0,1.0,37.0,1.0,21.0,47.0,12.0,12.0,6.0,6.0,,
1.0,30.0,3066.0,141.0,144.0,162,0.0,14.0,0.0,5.0,27.0,36.0,6034.0,220.0,1.0,38.0,1.0,30.0,27.0,6.0,6.0,3.0,3.0,,
0.0,138.0,4801.0,37.0,36.0,162,5.0,77.0,0.0,4.0,160.0,137.0,4133.0,220.0,1.0,39.0,1.0,138.0,160.0,-1.0,1.0,-1.0,1.0,,
0.0,115.0,3506.0,92.0,71.0,162,3.0,58.0,0.0,4.0,33.0,128.0,4755.0,220.0,1.0,40.0,1.0,115.0,33.0,13.0,13.0,-21.0,21.0,,
1.0,52.0,2674.0,106.0,123.0,162,4.0,177.0,0.0,3.0,112.0,126.0,5957.0,220.0,0.0,41.0,1.0,112.0,52.0,14.0,14.0,17.0,17.0,,
1.0,48.0,7378.0,5.0,170.0,162,0.0,32.0,0.0,3.0,149.0,138.0,4268.0,220.0,0.0,42.0,1.0,149.0,48.0,-11.0,11.0,-15.0,15.0,,
4.0,6.0,5889.0,64.0,88.0,162,2.0,136.0,0.0,0.0,84.0,62.0,9050.0,220.0,0.0,43.0,1.0,84.0,6.0,-22.0,22.0,24.0,24.0,,
4.0,74.0,2765.0,37.0,35.0,162,2.0,70.0,0.0,5.0,160.0,146.0,11284.0,220.0,0.0,44.0,1.0,160.0,74.0,-14.0,14.0,-2.0,2.0,,
5.0,98.0,5484.0,104.0,124.0,162,1.0,160.0,0.0,0.0,6.0,23.0,3996.0,220.0,0.0,45.0,1.0,6.0,98.0,17.0,17.0,20.0,20.0,,
2.0,56.0,7105.0,140.0,145.0,162,5.0,56.0,0.0,4.0,7.0,22.0,25228.0,220.0,0.0,46.0,1.0,7.0,56.0,15.0,15.0,5.0,5.0,,
4.0,51.0,2316.0,142.0,129.0,162,0.0,46.0,0.0,3.0,163.0,144.0,5363.0,220.0,0.0,47.0,1.0,163.0,51.0,-19.0,19.0,-13.0,13.0,,
3.0,11.0,3154.0,108.0,104.0,162,0.0,90.0,0.0,5.0,56.0,56.0,18469.0,220.0,0.0,48.0,1.0,56.0,11.0,0.0,0.0,-4.0,4.0,,
2.0,130.0,56150.0,103.0,110.0,162,4.0,149.0,0.0,3.0,139.0,136.0,6209.0,220.0,0.0,49.0,1.0,139.0,130.0,-3.0,3.0,7.0,7.0,,
3.0,159.0,11178.0,141.0,130.0,162,5.0,39.0,0.0,4.0,67.0,39.0,8944.0,220.0,0.0,50.0,1.0,67.0,159.0,-28.0,28.0,-11.0,11.0,,
0.0,170.0,2857.0,83.0,105.0,162,4.0,47.0,0.0,5.0,103.0,155.0,5892.0,220.0,1.0,51.0,1.0,170.0,103.0,-15.0,15.0,22.0,22.0,,
0.0,177.0,3731.0,163.0,151.0,162,4.0,148.0,0.0,1.0,72.0,48.0,12318.0,220.0,0.0,52.0,1.0,72.0,177.0,-24.0,24.0,-12.0,12.0,,
3.0,116.0,3368.0,173.0,157.0,162,1.0,88.0,0.0,2.0,122.0,152.0,4575.0,220.0,0.0,53.0,1.0,122.0,116.0,30.0,30.0,-16.0,16.0,,
4.0,100.0,28591.0,162.0,147.0,162,1.0,145.0,0.0,2.0,5.0,138.0,28224.0,220.0,1.0,54.0,1.0,100.0,5.0,38.0,38.0,-15.0,15.0,,
5.0,138.0,5676.0,60.0,66.0,162,0.0,153.0,0.0,4.0,108.0,70.0,4109.0,220.0,0.0,55.0,1.0,108.0,138.0,-38.0,38.0,6.0,6.0,,
4.0,39.0,8684.0,154.0,158.0,162,3.0,66.0,0.0,1.0,79.0,54.0,7630.0,220.0,1.0,56.0,1.0,39.0,79.0,15.0,15.0,4.0,4.0,,
1.0,37.0,2236.0,123.0,131.0,162,0.0,70.0,0.0,3.0,53.0,35.0,6437.0,220.0,1.0,57.0,1.0,37.0,53.0,-2.0,2.0,8.0,8.0,,
0.0,146.0,2486.0,30.0,163.0,162,5.0,118.0,0.0,3.0,167.0,139.0,4180.0,220.0,1.0,58.0,1.0,146.0,167.0,-7.0,7.0,-47.0,47.0,,True
5.0,96.0,2720.0,76.0,70.0,162,4.0,36.0,0.0,0.0,179.0,74.0,11566.0,220.0,1.0,59.0,1.0,96.0,179.0,-22.0,22.0,-6.0,6.0,,
3.0,74.0,3724.0,46.0,39.0,162,3.0,104.0,0.0,2.0,134.0,138.0,20346.0,220.0,0.0,60.0,2.0,134.0,74.0,4.0,4.0,-7.0,7.0,,
4.0,10.0,2251.0,23.0,9.0,162,4.0,91.0,0.0,0.0,105.0,137.0,33839.0,220.0,0.0,61.0,2.0,105.0,10.0,32.0,32.0,-14.0,14.0,,
5.0,63.0,3373.0,105.0,135.0,162,5.0,76.0,0.0,1.0,118.0,43.0,3974.0,220.0,1.0,62.0,2.0,63.0,118.0,-20.0,20.0,30.0,30.0,,
5.0,42.0,3038.0,49.0,40.0,162,5.0,34.0,0.0,0.0,149.0,27.0,15886.0,220.0,1.0,63.0,2.0,42.0,149.0,-15.0,15.0,-9.0,9.0,,
5.0,83.0,2517.0,86.0,69.0,162,5.0,86.0,0.0,4.0,105.0,55.0,25401.0,220.0,1.0,64.0,2.0,83.0,105.0,-28.0,28.0,-17.0,17.0,,
5.0,22.0,5494.0,7.0,9.0,162,5.0,143.0,0.0,3.0,40.0,29.0,5574.0,220.0,1.0,65.0,2.0,22.0,40.0,7.0,7.0,2.0,2.0,,
5.0,37.0,5184.0,113.0,122.0,162,5.0,143.0,0.0,4.0,27.0,39.0,17230.0,220.0,0.0,66.0,2.0,27.0,37.0,12.0,12.0,9.0,9.0,,
5.0,123.0,4557.0,126.0,149.0,162,5.0,141.0,0.0,1.0,178.0,169.0,15227.0,220.0,0.0,67.0,2.0,178.0,123.0,-9.0,9.0,23.0,23.0,,
0.0,103.0,1970.0,108.0,130.0,162,0.0,115.0,0.0,1.0,65.0,54.0,5292.0,220.0,0.0,68.0,2.0,65.0,103.0,-11.0,11.0,22.0,22.0,,
1.0,84.0,3421.0,51.0,56.0,162,1.0,105.0,0.0,0.0,68.0,59.0,3970.0,220.0,0.0,69.0,2.0,68.0,84.0,-9.0,9.0,5.0,5.0,,
5.0,131.0,5471.0,103.0,127.0,162,5.0,177.0,0.0,1.0,178.0,138.0,4091.0,220.0,1.0,70.0,2.0,131.0,178.0,7.0,7.0,24.0,24.0,,
3.0,104.0,3880.0,24.0,38.0,162,3.0,132.0,0.0,2.0,149.0,134.0,6162.0,220.0,0.0,71.0,2.0,149.0,104.0,-15.0,15.0,14.0,14.0,,
2.0,146.0,7868.0,100.0,115.0,162,2.0,156.0,0.0,4.0,93.0,141.0,7319.0,220.0,0.0,72.0,2.0,93.0,146.0,48.0,48.0,15.0,15.0,True,
5.0,107.0,2837.0,117.0,36.0,162,5.0,100.0,0.0,3.0,142.0,143.0,3023.0,220.0,0.0,73.0,2.0,142.0,107.0,1.0,1.0,-81.0,81.0,,True
4.0,163.0,2662.0,103.0,113.0,162,4.0,102.0,0.0,2.0,88.0,111.0,4168.0,220.0,0.0,74.0,2.0,88.0,163.0,23.0,23.0,10.0,10.0,,
1.0,133.0,3038.0,15.0,17.0,162,1.0,54.0,0.0,5.0,9.0,127.0,4286.0,220.0,0.0,75.0,2.0,9.0,133.0,-62.0,62.0,2.0,2.0,True,
3.0,106.0,1676.0,153.0,161.0,162,3.0,67.0,0.0,1.0,12.0,24.0,3079.0,220.0,0.0,76.0,2.0,12.0,106.0,12.0,12.0,8.0,8.0,,
4.0,173.0,4564.0,41.0,26.0,162,4.0,35.0,0.0,1.0,8.0,14.0,4148.0,220.0,0.0,77.0,2.0,8.0,173.0,6.0,6.0,-15.0,15.0,,
2.0,57.0,2512.0,149.0,151.0,162,2.0,144.0,0.0,5.0,36.0,46.0,5006.0,220.0,1.0,78.0,2.0,57.0,36.0,-11.0,11.0,2.0,2.0,,
0.0,14.0,3242.0,45.0,33.0,162,0.0,98.0,0.0,3.0,156.0,137.0,5014.0,220.0,1.0,79.0,2.0,14.0,156.0,-57.0,57.0,-12.0,12.0,True,
4.0,107.0,3929.0,148.0,150.0,162,4.0,5.0,0.0,1.0,58.0,117.0,4626.0,220.0,1.0,80.0,2.0,107.0,58.0,10.0,10.0,2.0,2.0,,
4.0,37.0,1642.0,133.0,139.0,162,4.0,71.0,0.0,0.0,5.0,16.0,4316.0,220.0,0.0,81.0,2.0,5.0,37.0,11.0,11.0,6.0,6.0,,
4.0,73.0,3528.0,171.0,55.0,162,4.0,162.0,0.0,5.0,66.0,51.0,6744.0,220.0,1.0,82.0,2.0,73.0,66.0,-22.0,22.0,64.0,64.0,,True
5.0,19.0,1740.0,115.0,137.0,162,5.0,140.0,0.0,4.0,66.0,19.0,4340.0,220.0,1.0,83.0,2.0,19.0,66.0,0.0,0.0,22.0,22.0,,
1.0,30.0,3917.0,115.0,125.0,162,1.0,155.0,0.0,5.0,138.0,154.0,5153.0,220.0,0.0,84.0,2.0,138.0,30.0,16.0,16.0,10.0,10.0,,
2.0,76.0,3154.0,67.0,68.0,162,2.0,50.0,0.0,5.0,53.0,20.0,4865.0,220.0,0.0,85.0,2.0,53.0,76.0,-33.0,33.0,1.0,1.0,,
3.0,158.0,5853.0,177.0,12.0,162,3.0,5.0,0.0,4.0,176.0,149.0,4161.0,220.0,1.0,86.0,2.0,158.0,176.0,-9.0,9.0,15.0,15.0,,
4.0,88.0,3140.0,11.0,20.0,162,4.0,109.0,0.0,0.0,103.0,66.0,4635.0,220.0,1.0,87.0,2.0,88.0,103.0,-22.0,22.0,9.0,9.0,,
3.0,120.0,3063.0,11.0,12.0,162,3.0,177.0,0.0,2.0,26.0,126.0,7462.0,220.0,1.0,88.0,2.0,120.0,26.0,6.0,6.0,1.0,1.0,,
0.0,75.0,3844.0,51.0,41.0,162,0.0,20.0,0.0,4.0,26.0,66.0,3168.0,220.0,1.0,89.0,2.0,75.0,26.0,-9.0,9.0,-10.0,10.0,,
0.0,103.0,1702.0,114.0,121.0,162,0.0,78.0,0.0,5.0,55.0,122.0,7993.0,220.0,1.0,90.0,2.0,103.0,55.0,19.0,19.0,7.0,7.0,,
1.0,162.0,4169.0,88.0,74.0,162,1.0,3.0,0.0,0.0,17.0,154.0,5155.0,220.0,1.0,91.0,2.0,162.0,17.0,-8.0,8.0,-14.0,14.0,,
0.0,105.0,2462.0,166.0,155.0,162,0.0,121.0,0.0,3.0,119.0,116.0,3253.0,220.0,1.0,92.0,2.0,105.0,119.0,11.0,11.0,-11.0,11.0,,
5.0,59.0,1553.0,30.0,29.0,162,5.0,14.0,0.0,2.0,114.0,61.0,3996.0,220.0,1.0,93.0,2.0,59.0,114.0,2.0,2.0,-1.0,1.0,,
0.0,49.0,2808.0,67.0,68.0,162,0.0,165.0,0.0,2.0,172.0,144.0,8470.0,220.0,0.0,94.0,2.0,172.0,49.0,-28.0,28.0,1.0,1.0,,
3.0,26.0,1874.0,23.0,29.0,162,3.0,155.0,0.0,5.0,124.0,142.0,5934.0,220.0,0.0,95.0,2.0,124.0,26.0,18.0,18.0,6.0,6.0,,
4.0,8.0,2643.0,70.0,63.0,162,4.0,69.0,0.0,0.0,102.0,25.0,6376.0,220.0,1.0,96.0,2.0,8.0,102.0,17.0,17.0,-7.0,7.0,,
0.0,125.0,1608.0,165.0,160.0,162,0.0,0.0,0.0,3.0,49.0,54.0,5825.0,220.0,0.0,97.0,2.0,49.0,125.0,5.0,5.0,-5.0,5.0,,
1.0,67.0,2252.0,141.0,142.0,162,1.0,53.0,0.0,2.0,50.0,71.0,2690.0,220.0,1.0,98.0,2.0,67.0,50.0,4.0,4.0,1.0,1.0,,
2.0,100.0,2877.0,14.0,59.0,162,2.0,150.0,0.0,5.0,4.0,116.0,5221.0,220.0,1.0,99.0,2.0,100.0,4.0,16.0,16.0,45.0,45.0,,True
0.0,173.0,3998.0,31.0,26.0,162,0.0,156.0,0.0,3.0,8.0,24.0,6272.0,220.0,0.0,100.0,2.0,8.0,173.0,16.0,16.0,-5.0,5.0,,
3.0,46.0,1700.0,113.0,121.0,162,3.0,31.0,0.0,2.0,101.0,30.0,4492.0,220.0,1.0,101.0,2.0,46.0,101.0,-16.0,16.0,8.0,8.0,,
1.0,72.0,1919.0,175.0,169.0,162,1.0,66.0,0.0,2.0,97.0,50.0,4826.0,220.0,0.0,102.0,2.0,97.0,72.0,-47.0,47.0,-6.0,6.0,True,
3.0,172.0,2837.0,151.0,151.0,162,3.0,64.0,0.0,0.0,95.0,164.0,5676.0,220.0,1.0,103.0,2.0,172.0,95.0,-8.0,8.0,0.0,0.0,,
2.0,89.0,2289.0,148.0,148.0,162,2.0,149.0,0.0,0.0,179.0,164.0,5873.0,220.0,0.0,104.0,2.0,179.0,89.0,-15.0,15.0,0.0,0.0,,
2.0,135.0,2960.0,103.0,117.0,162,2.0,95.0,0.0,3.0,15.0,148.0,5254.0,220.0,1.0,105.0,2.0,135.0,15.0,13.0,13.0,14.0,14.0,,
4.0,158.0,3446.0,65.0,58.0,162,4.0,34.0,0.0,2.0,132.0,127.0,5050.0,220.0,0.0,106.0,2.0,132.0,158.0,-5.0,5.0,-7.0,7.0,,
0.0,25.0,2349.0,27.0,33.0,162,0.0,87.0,0.0,1.0,122.0,28.0,3953.0,220.0,1.0,107.0,2.0,25.0,122.0,3.0,3.0,6.0,6.0,,
5.0,113.0,3260.0,167.0,122.0,162,5.0,106.0,0.0,3.0,29.0,127.0,6787.0,220.0,1.0,108.0,2.0,113.0,29.0,14.0,14.0,-45.0,45.0,,True
0.0,8.0,3241.0,54.0,43.0,162,0.0,12.0,0.0,4.0,70.0,58.0,6733.0,220.0,0.0,109.0,2.0,70.0,8.0,-12.0,12.0,-11.0,11.0,,
3.0,53.0,3075.0,160.0,144.0,162,3.0,162.0,0.0,4.0,91.0,103.0,4931.0,220.0,0.0,110.0,2.0,91.0,53.0,12.0,12.0,-16.0,16.0,,
4.0,63.0,1731.0,36.0,29.0,162,4.0,79.0,0.0,2.0,122.0,134.0,6388.0,220.0,0.0,111.0,2.0,122.0,63.0,12.0,12.0,-7.0,7.0,,
1.0,55.0,2616.0,146.0,148.0,162,1.0,23.0,0.0,0.0,141.0,139.0,6321.0,220.0,0.0,112.0,2.0,141.0,55.0,-2.0,2.0,2.0,2.0,,
1.0,101.0,2023.0,167.0,157.0,162,1.0,6.0,0.0,4.0,51.0,134.0,5264.0,220.0,1.0,113.0,2.0,101.0,51.0,33.0,33.0,-10.0,10.0,,
2.0,87.0,2787.0,96.0,100.0,162,2.0,29.0,0.0,0.0,131.0,100.0,4483.0,220.0,1.0,114.0,2.0,87.0,131.0,13.0,13.0,4.0,4.0,,
1.0,97.0,3826.0,154.0,148.0,162,1.0,118.0,0.0,4.0,68.0,103.0,4121.0,220.0,1.0,115.0,2.0,97.0,68.0,6.0,6.0,-6.0,6.0,,
3.0,159.0,1574.0,178.0,2.0,162,3.0,17.0,0.0,2.0,56.0,30.0,4445.0,220.0,0.0,116.0,2.0,56.0,159.0,-26.0,26.0,4.0,4.0,,
2.0,134.0,2984.0,136.0,137.0,162,2.0,147.0,0.0,0.0,47.0,41.0,5800.0,220.0,0.0,117.0,2.0,47.0,134.0,-6.0,6.0,1.0,1.0,,
5.0,69.0,2963.0,155.0,165.0,162,5.0,1.0,0.0,1.0,68.0,45.0,3296.0,220.0,1.0,118.0,2.0,69.0,68.0,-24.0,24.0,10.0,10.0,,
5.0,170.0,1779.0,7.0,13.0,162,5.0,175.0,0.0,3.0,92.0,119.0,7181.0,220.0,0.0,119.0,2.0,92.0,170.0,27.0,27.0,6.0,6.0,,
0.0,18.0,4916.0,45.0,45.0,163,2.0,94.0,0.0,1.0,60.0,24.0,14423.0,221.0,1.0,0.0,1.0,18.0,60.0,6.0,6.0,0.0,0.0,,
0.0,33.0,6134.0,128.0,46.0,163,4.0,90.0,0.0,2.0,116.0,38.0,4576.0,221.0,1.0,1.0,1.0,33.0,116.0,5.0,5.0,-82.0,82.0,,True
4.0,123.0,3471.0,125.0,121.0,163,0.0,4.0,0.0,5.0,38.0,133.0,6674.0,221.0,1.0,2.0,1.0,123.0,38.0,10.0,10.0,-4.0,4.0,,
0.0,170.0,3922.0,148.0,150.0,163,3.0,0.0,0.0,5.0,34.0,27.0,5898.0,221.0,0.0,3.0,1.0,34.0,170.0,-7.0,7.0,2.0,2.0,,
5.0,151.0,3347.0,178.0,1.0,163,2.0,155.0,0.0,1.0,126.0,145.0,4133.0,221.0,0.0,4.0,1.0,126.0,151.0,19.0,19.0,3.0,3.0,,
1.0,118.0,3527.0,69.0,43.0,163,5.0,49.0,0.0,3.0,172.0,134.0,2901.0,221.0,0.0,5.0,1.0,172.0,118.0,-38.0,38.0,-26.0,26.0,,
2.0,143.0,5745.0,94.0,100.0,163,0.0,40.0,0.0,3.0,126.0,134.0,4879.0,221.0,1.0,6.0,1.0,143.0,126.0,-9.0,9.0,6.0,6.0,,
2.0,135.0,3326.0,160.0,127.0,163,0.0,163.0,0.0,1.0,111.0,127.0,5494.0,221.0,1.0,7.0,1.0,135.0,111.0,-8.0,8.0,-33.0,33.0,,
3.0,114.0,5304.0,129.0,119.0,163,4.0,47.0,0.0,1.0,99.0,115.0,6992.0,221.0,1.0,8.0,1.0,114.0,99.0,1.0,1.0,-10.0,10.0,,
3.0,64.0,6076.0,31.0,62.0,163,0.0,13.0,0.0,4.0,173.0,64.0,5829.0,221.0,1.0,9.0,1.0,64.0,173.0,0.0,0.0,31.0,31.0,,
1.0,108.0,4967.0,140.0,52.0,163,2.0,22.0,0.0,5.0,14.0,58.0,4708.0,221.0,0.0,10.0,1.0,14.0,108.0,44.0,44.0,-88.0,88.0,,True
4.0,168.0,4980.0,9.0,10.0,163,3.0,150.0,0.0,1.0,77.0,153.0,6450.0,221.0,1.0,11.0,1.0,168.0,77.0,-15.0,15.0,1.0,1.0,,
1.0,90.0,8264.0,3.0,91.0,163,4.0,93.0,0.0,0.0,131.0,86.0,7034.0,221.0,0.0,12.0,1.0,131.0,90.0,-45.0,45.0,88.0,88.0,,True
5.0,8.0,2834.0,114.0,94.0,163,2.0,144.0,0.0,1.0,165.0,16.0,9948.0,221.0,0.0,13.0,1.0,165.0,8.0,31.0,31.0,-20.0,20.0,,
4.0,15.0,4940.0,112.0,115.0,163,3.0,51.0,0.0,5.0,132.0,11.0,7788.0,221.0,1.0,14.0,1.0,15.0,132.0,-4.0,4.0,3.0,3.0,,
2.0,134.0,7807.0,135.0,133.0,163,3.0,44.0,0.0,4.0,33.0,118.0,5320.0,221.0,1.0,15.0,1.0,134.0,33.0,-16.0,16.0,-2.0,2.0,,
3.0,102.0,3196.0,82.0,81.0,163,0.0,56.0,0.0,5.0,87.0,124.0,4325.0,221.0,0.0,16.0,1.0,87.0,102.0,37.0,37.0,-1.0,1.0,,
2.0,142.0,2782.0,57.0,41.0,163,0.0,56.0,0.0,3.0,4.0,115.0,2265.0,221.0,0.0,17.0,1.0,4.0,142.0,-69.0,69.0,-16.0,16.0,,
3.0,152.0,2579.0,12.0,42.0,163,5.0,6.0,0.0,2.0,151.0,132.0,2062.0,221.0,1.0,18.0,1.0,152.0,151.0,-20.0,20.0,30.0,30.0,,
3.0,26.0,2692.0,99.0,121.0,163,2.0,138.0,0.0,0.0,8.0,36.0,2246.0,221.0,0.0,19.0,1.0,8.0,26.0,28.0,28.0,22.0,22.0,,
1.0,159.0,4437.0,88.0,95.0,163,4.0,122.0,0.0,3.0,135.0,157.0,4271.0,221.0,0.0,20.0,1.0,135.0,159.0,22.0,22.0,7.0,7.0,,
5.0,37.0,1949.0,131.0,54.0,163,3.0,37.0,0.0,2.0,23.0,45.0,2900.0,221.0,1.0,21.0,1.0,37.0,23.0,8.0,8.0,-77.0,77.0,,True
5.0,138.0,2595.0,165.0,119.0,163,2.0,115.0,0.0,4.0,121.0,126.0,1965.0,221.0,1.0,22.0,1.0,138.0,121.0,-12.0,12.0,-46.0,46.0,,
4.0,37.0,2770.0,170.0,152.0,163,5.0,167.0,0.0,2.0,147.0,55.0,2736.0,221.0,1.0,23.0,1.0,37.0,147.0,18.0,18.0,-18.0,18.0,,
5.0,43.0,2206.0,162.0,134.0,163,2.0,164.0,0.0,3.0,102.0,56.0,2057.0,221.0,1.0,24.0,1.0,43.0,102.0,13.0,13.0,-28.0,28.0,,
4.0,114.0,4469.0,169.0,162.0,163,2.0,88.0,0.0,1.0,56.0,133.0,4556.0,221.0,0.0,25.0,1.0,56.0,114.0,77.0,77.0,-7.0,7.0,True,
2.0,41.0,4033.0,112.0,21.0,163,0.0,76.0,0.0,5.0,83.0,46.0,8061.0,221.0,1.0,26.0,1.0,41.0,83.0,5.0,5.0,89.0,89.0,,True
5.0,161.0,4111.0,110.0,85.0,163,4.0,159.0,0.0,0.0,173.0,142.0,2886.0,221.0,1.0,27.0,1.0,161.0,173.0,-19.0,19.0,-25.0,25.0,,
4.0,32.0,5059.0,71.0,38.0,163,2.0,49.0,0.0,0.0,101.0,49.0,3493.0,221.0,0.0,28.0,1.0,101.0,32.0,-52.0,52.0,-33.0,33.0,,
5.0,122.0,3688.0,26.0,77.0,163,2.0,105.0,0.0,0.0,49.0,81.0,4872.0,221.0,1.0,29.0,1.0,122.0,49.0,-41.0,41.0,51.0,51.0,,
2.0,43.0,6973.0,140.0,135.0,163,1.0,146.0,0.0,0.0,118.0,66.0,6412.0,221.0,0.0,30.0,1.0,118.0,43.0,-52.0,52.0,-5.0,5.0,,
3.0,147.0,4308.0,19.0,45.0,163,0.0,173.0,0.0,1.0,103.0,141.0,3248.0,221.0,1.0,31.0,1.0,147.0,103.0,-6.0,6.0,26.0,26.0,,
0.0,108.0,3806.0,130.0,110.0,163,4.0,19.0,0.0,2.0,8.0,53.0,6383.0,221.0,0.0,32.0,1.0,8.0,108.0,45.0,45.0,-20.0,20.0,,
3.0,162.0,2621.0,6.0,40.0,163,5.0,145.0,0.0,0.0,18.0,137.0,2054.0,221.0,1.0,33.0,1.0,162.0,18.0,-25.0,25.0,34.0,34.0,,
0.0,132.0,2733.0,20.0,44.0,163,2.0,79.0,0.0,1.0,13.0,128.0,2420.0,221.0,0.0,34.0,1.0,13.0,132.0,-65.0,65.0,24.0,24.0,,
1.0,121.0,4094.0,159.0,135.0,163,3.0,132.0,0.0,0.0,133.0,119.0,3801.0,221.0,0.0,35.0,1.0,133.0,121.0,-14.0,14.0,-24.0,24.0,,
4.0,116.0,3581.0,129.0,106.0,163,2.0,12.0,0.0,5.0,23.0,63.0,5149.0,221.0,1.0,36.0,1.0,116.0,23.0,-53.0,53.0,-23.0,23.0,,
4.0,3.0,8582.0,106.0,5.0,163,2.0,143.0,0.0,0.0,35.0,3.0,6092.0,221.0,0.0,37.0,1.0,35.0,3.0,-32.0,32.0,79.0,79.0,,True
1.0,49.0,4047.0,174.0,169.0,163,2.0,47.0,0.0,5.0,17.0,24.0,5133.0,221.0,0.0,38.0,1.0,17.0,49.0,7.0,7.0,-5.0,5.0,,
4.0,116.0,3824.0,60.0,67.0,163,3.0,146.0,0.0,5.0,19.0,72.0,5483.0,221.0,1.0,39.0,1.0,116.0,19.0,-44.0,44.0,7.0,7.0,,
1.0,138.0,3852.0,119.0,120.0,163,5.0,149.0,0.0,0.0,131.0,144.0,2355.0,221.0,1.0,40.0,1.0,138.0,131.0,6.0,6.0,1.0,1.0,,
0.0,136.0,2457.0,88.0,94.0,163,5.0,1.0,0.0,1.0,120.0,124.0,2626.0,221.0,1.0,41.0,1.0,136.0,120.0,-12.0,12.0,6.0,6.0,,
4.0,54.0,9268.0,15.0,72.0,163,3.0,36.0,0.0,2.0,78.0,57.0,3006.0,221.0,1.0,42.0,1.0,54.0,78.0,3.0,3.0,57.0,57.0,,
5.0,119.0,5845.0,39.0,62.0,163,4.0,133.0,0.0,0.0,152.0,85.0,5356.0,221.0,0.0,43.0,1.0,152.0,119.0,-67.0,67.0,23.0,23.0,,
0.0,175.0,4030.0,64.0,7.0,163,5.0,116.0,0.0,3.0,67.0,169.0,5198.0,221.0,0.0,44.0,1.0,67.0,175.0,-78.0,78.0,-57.0,57.0,True,
0.0,122.0,2477.0,23.0,34.0,163,3.0,121.0,0.0,4.0,69.0,80.0,3030.0,221.0,0.0,45.0,1.0,69.0,122.0,11.0,11.0,11.0,11.0,,
2.0,18.0,4642.0,126.0,78.0,163,1.0,115.0,0.0,4.0,146.0,56.0,12213.0,221.0,0.0,46.0,1.0,146.0,18.0,-90.0,90.0,-48.0,48.0,True,
3.0,44.0,2348.0,66.0,52.0,163,2.0,147.0,0.0,4.0,79.0,50.0,1956.0,221.0,1.0,47.0,1.0,44.0,79.0,6.0,6.0,-14.0,14.0,,
2.0,97.0,4213.0,125.0,99.0,163,4.0,39.0,0.0,5.0,126.0,97.0,3641.0,221.0,1.0,48.0,1.0,97.0,126.0,0.0,0.0,-26.0,26.0,,
3.0,24.0,3741.0,109.0,85.0,163,2.0,42.0,0.0,0.0,131.0,29.0,4633.0,221.0,0.0,49.0,1.0,131.0,24.0,78.0,78.0,-24.0,24.0,True,
3.0,88.0,2750.0,138.0,120.0,163,5.0,27.0,0.0,1.0,97.0,86.0,3917.0,221.0,0.0,50.0,1.0,97.0,88.0,-11.0,11.0,-18.0,18.0,,
1.0,136.0,1979.0,43.0,48.0,163,2.0,149.0,0.0,5.0,138.0,121.0,2186.0,221.0,0.0,51.0,1.0,138.0,136.0,-17.0,17.0,5.0,5.0,,
1.0,53.0,2733.0,144.0,140.0,163,3.0,134.0,0.0,5.0,104.0,57.0,2214.0,221.0,1.0,52.0,1.0,53.0,104.0,4.0,4.0,-4.0,4.0,,
4.0,110.0,2082.0,37.0,47.0,163,2.0,83.0,0.0,5.0,134.0,115.0,1804.0,221.0,1.0,53.0,1.0,110.0,134.0,5.0,5.0,10.0,10.0,,
2.0,78.0,6813.0,113.0,78.0,163,4.0,3.0,0.0,0.0,54.0,68.0,3565.0,221.0,0.0,54.0,1.0,54.0,78.0,14.0,14.0,-35.0,35.0,,
5.0,98.0,3382.0,154.0,132.0,163,2.0,52.0,0.0,0.0,90.0,97.0,5076.0,221.0,0.0,55.0,1.0,90.0,98.0,7.0,7.0,-22.0,22.0,,
2.0,162.0,2861.0,150.0,153.0,163,4.0,118.0,0.0,1.0,132.0,153.0,3563.0,221.0,1.0,56.0,1.0,162.0,132.0,-9.0,9.0,3.0,3.0,,
4.0,24.0,5672.0,177.0,173.0,163,3.0,166.0,0.0,5.0,143.0,32.0,3077.0,221.0,0.0,57.0,1.0,143.0,24.0,69.0,69.0,-4.0,4.0,,
1.0,121.0,2067.0,27.0,48.0,163,5.0,30.0,0.0,0.0,32.0,130.0,2741.0,221.0,0.0,58.0,1.0,32.0,121.0,-82.0,82.0,21.0,21.0,True,
